date,station,line,division,ridership
2016-09-11,155 ST,C,IND,1634
2016-09-12,155 ST,C,IND,2526
2016-09-13,155 ST,C,IND,2867
2016-09-14,155 ST,C,IND,2841
2016-09-15,155 ST,C,IND,2994
2016-09-16,155 ST,C,IND,2904
2016-09-17,155 ST,C,IND,1941
2016-09-18,155 ST,C,IND,1624
2016-09-19,155 ST,C,IND,2755
2016-09-20,155 ST,C,IND,2788
2016-09-21,155 ST,C,IND,2913
2016-09-22,155 ST,C,IND,2983
2016-09-23,155 ST,C,IND,2996
2016-09-24,155 ST,C,IND,1886
2016-09-25,155 ST,C,IND,1633
2016-09-26,155 ST,C,IND,2781
2016-09-27,155 ST,C,IND,2934
2016-09-28,155 ST,C,IND,2908
2016-09-29,155 ST,C,IND,2953
2016-09-30,155 ST,C,IND,3068
2016-10-01,155 ST,C,IND,1817
2016-10-02,155 ST,C,IND,1494
2016-10-03,155 ST,C,IND,2395
2016-10-04,155 ST,C,IND,2582
2016-10-05,155 ST,C,IND,2903
2016-10-06,155 ST,C,IND,2891
2016-10-07,155 ST,C,IND,3134
2016-10-08,155 ST,C,IND,1827
2016-10-09,155 ST,C,IND,1494
2016-10-10,155 ST,C,IND,2112
2016-10-11,155 ST,C,IND,2884
2016-10-12,155 ST,C,IND,2481
2016-10-13,155 ST,C,IND,2983
2016-10-14,155 ST,C,IND,3004
2016-10-15,155 ST,C,IND,1852
2016-10-16,155 ST,C,IND,1532
2016-10-17,155 ST,C,IND,2711
2016-10-18,155 ST,C,IND,3011
2016-10-19,155 ST,C,IND,2872
2016-10-20,155 ST,C,IND,3004
2016-10-21,155 ST,C,IND,3071
2016-10-22,155 ST,C,IND,1941
2016-10-23,155 ST,C,IND,1593
2016-10-24,155 ST,C,IND,2798
2016-10-25,155 ST,C,IND,2841
2016-10-26,155 ST,C,IND,2967
2016-10-27,155 ST,C,IND,3003
2016-10-28,155 ST,C,IND,3074
2016-07-31,145 ST,ABCD,IND,12678
2016-08-01,145 ST,ABCD,IND,20757
2016-08-02,145 ST,ABCD,IND,22192
2016-08-03,145 ST,ABCD,IND,22892
2016-08-04,145 ST,ABCD,IND,23085
2016-08-05,145 ST,ABCD,IND,22611
2016-08-06,145 ST,ABCD,IND,16077
2016-08-07,145 ST,ABCD,IND,14146
2016-08-08,145 ST,ABCD,IND,21182
2016-08-09,145 ST,ABCD,IND,21869
2016-08-10,145 ST,ABCD,IND,21814
2016-08-11,145 ST,ABCD,IND,21753
2016-08-12,145 ST,ABCD,IND,21362
2016-08-13,145 ST,ABCD,IND,15694
2016-08-14,145 ST,ABCD,IND,13425
2016-08-15,145 ST,ABCD,IND,20011
2016-08-16,145 ST,ABCD,IND,20846
2016-08-17,145 ST,ABCD,IND,21420
2016-08-18,145 ST,ABCD,IND,21682
2016-08-19,145 ST,ABCD,IND,21819
2016-08-20,145 ST,ABCD,IND,16708
2016-08-21,145 ST,ABCD,IND,13729
2016-08-22,145 ST,ABCD,IND,20133
2016-08-23,145 ST,ABCD,IND,21250
2016-08-24,145 ST,ABCD,IND,21450
2016-08-25,145 ST,ABCD,IND,24705
2016-08-26,145 ST,ABCD,IND,23775
2016-08-27,145 ST,ABCD,IND,17787
2016-08-28,145 ST,ABCD,IND,14725
2016-08-29,145 ST,ABCD,IND,23090
2016-08-30,145 ST,ABCD,IND,25010
2016-08-31,145 ST,ABCD,IND,25220
2016-09-01,145 ST,ABCD,IND,24766
2016-09-02,145 ST,ABCD,IND,24398
2016-09-03,145 ST,ABCD,IND,15587
2016-09-04,145 ST,ABCD,IND,13736
2016-09-05,145 ST,ABCD,IND,12731
2016-09-06,145 ST,ABCD,IND,24030
2016-09-07,145 ST,ABCD,IND,26305
2016-09-08,145 ST,ABCD,IND,27249
2016-09-09,145 ST,ABCD,IND,26172
2016-09-10,145 ST,ABCD,IND,17529
2016-09-11,145 ST,ABCD,IND,14560
2016-09-12,145 ST,ABCD,IND,23895
2016-09-13,145 ST,ABCD,IND,27145
2016-09-14,145 ST,ABCD,IND,27448
2016-09-15,145 ST,ABCD,IND,28444
2016-09-16,145 ST,ABCD,IND,27100
2016-09-17,145 ST,ABCD,IND,18926
2016-09-18,145 ST,ABCD,IND,15231
2016-09-19,145 ST,ABCD,IND,25271
2016-09-20,145 ST,ABCD,IND,27744
2016-09-21,145 ST,ABCD,IND,27947
2016-09-22,145 ST,ABCD,IND,27980
2016-09-23,145 ST,ABCD,IND,27637
2016-09-24,145 ST,ABCD,IND,19834
2016-09-25,145 ST,ABCD,IND,16284
2016-09-26,145 ST,ABCD,IND,25896
2016-09-27,145 ST,ABCD,IND,27698
2016-09-28,145 ST,ABCD,IND,27876
2016-09-29,145 ST,ABCD,IND,28310
2016-09-30,145 ST,ABCD,IND,27221
2016-10-01,145 ST,ABCD,IND,19100
2016-10-02,145 ST,ABCD,IND,15373
2016-10-03,145 ST,ABCD,IND,20628
2016-10-04,145 ST,ABCD,IND,22114
2016-10-05,145 ST,ABCD,IND,27195
2016-10-06,145 ST,ABCD,IND,28203
2016-10-07,145 ST,ABCD,IND,27723
2016-10-08,145 ST,ABCD,IND,18986
2016-10-09,145 ST,ABCD,IND,14602
2016-10-10,145 ST,ABCD,IND,18338
2016-10-11,145 ST,ABCD,IND,23373
2016-10-12,145 ST,ABCD,IND,22062
2016-10-13,145 ST,ABCD,IND,26989
2016-10-14,145 ST,ABCD,IND,28187
2016-10-15,145 ST,ABCD,IND,20421
2016-10-16,145 ST,ABCD,IND,16179
2016-10-17,145 ST,ABCD,IND,25737
2016-10-18,145 ST,ABCD,IND,28148
2016-10-19,145 ST,ABCD,IND,28133
2016-10-20,145 ST,ABCD,IND,28211
2016-10-21,145 ST,ABCD,IND,26515
2016-10-22,145 ST,ABCD,IND,18061
2016-10-23,145 ST,ABCD,IND,15216
2016-10-24,145 ST,ABCD,IND,25752
2016-10-25,145 ST,ABCD,IND,27575
2016-10-26,145 ST,ABCD,IND,27579
2016-10-27,145 ST,ABCD,IND,27214
2016-10-28,145 ST,ABCD,IND,27214
2016-07-31,135 ST,BC,IND,2024
2016-08-01,135 ST,BC,IND,4924
2016-08-02,135 ST,BC,IND,5073
2016-08-03,135 ST,BC,IND,5424
2016-08-04,135 ST,BC,IND,5258
2016-08-05,135 ST,BC,IND,4882
2016-08-06,135 ST,BC,IND,2496
2016-08-07,135 ST,BC,IND,2267
2016-08-08,135 ST,BC,IND,4761
2016-08-09,135 ST,BC,IND,5185
2016-08-10,135 ST,BC,IND,5445
2016-08-11,135 ST,BC,IND,5067
2016-08-12,135 ST,BC,IND,4853
2016-08-13,135 ST,BC,IND,2514
2016-08-14,135 ST,BC,IND,2265
2016-08-15,135 ST,BC,IND,4666
2016-08-16,135 ST,BC,IND,4848
2016-08-17,135 ST,BC,IND,5056
2016-08-18,135 ST,BC,IND,4965
2016-08-19,135 ST,BC,IND,4853
2016-08-20,135 ST,BC,IND,3591
2016-08-21,135 ST,BC,IND,3600
2016-08-22,135 ST,BC,IND,4662
2016-08-23,135 ST,BC,IND,5016
2016-08-24,135 ST,BC,IND,5111
2016-08-25,135 ST,BC,IND,5477
2016-08-26,135 ST,BC,IND,5009
2016-08-27,135 ST,BC,IND,4557
2016-08-28,135 ST,BC,IND,2901
2016-08-29,135 ST,BC,IND,5007
2016-08-30,135 ST,BC,IND,5272
2016-08-31,135 ST,BC,IND,5463
2016-09-01,135 ST,BC,IND,5254
2016-09-02,135 ST,BC,IND,5032
2016-09-03,135 ST,BC,IND,2809
2016-09-04,135 ST,BC,IND,2419
2016-09-05,135 ST,BC,IND,2112
2016-09-06,135 ST,BC,IND,5453
2016-09-07,135 ST,BC,IND,5925
2016-09-08,135 ST,BC,IND,6481
2016-09-09,135 ST,BC,IND,6356
2016-09-10,135 ST,BC,IND,3047
2016-09-11,135 ST,BC,IND,2631
2016-09-12,135 ST,BC,IND,5405
2016-09-13,135 ST,BC,IND,6588
2016-09-14,135 ST,BC,IND,6699
2016-09-15,135 ST,BC,IND,6856
2016-09-16,135 ST,BC,IND,6502
2016-09-17,135 ST,BC,IND,4255
2016-09-18,135 ST,BC,IND,3951
2016-09-19,135 ST,BC,IND,6462
2016-09-20,135 ST,BC,IND,6717
2016-09-21,135 ST,BC,IND,6929
2016-09-22,135 ST,BC,IND,6898
2016-09-23,135 ST,BC,IND,6768
2016-09-24,135 ST,BC,IND,4472
2016-09-25,135 ST,BC,IND,3697
2016-09-26,135 ST,BC,IND,6496
2016-09-27,135 ST,BC,IND,6937
2016-09-28,135 ST,BC,IND,6957
2016-09-29,135 ST,BC,IND,6853
2016-09-30,135 ST,BC,IND,6769
2016-10-01,135 ST,BC,IND,4399
2016-10-02,135 ST,BC,IND,3560
2016-10-03,135 ST,BC,IND,4995
2016-10-04,135 ST,BC,IND,5317
2016-10-05,135 ST,BC,IND,7048
2016-10-06,135 ST,BC,IND,6865
2016-10-07,135 ST,BC,IND,6600
2016-10-08,135 ST,BC,IND,4301
2016-10-09,135 ST,BC,IND,3596
2016-10-10,135 ST,BC,IND,4007
2016-10-11,135 ST,BC,IND,6077
2016-10-12,135 ST,BC,IND,5191
2016-10-13,135 ST,BC,IND,6804
2016-10-14,135 ST,BC,IND,6676
2016-10-15,135 ST,BC,IND,4557
2016-10-16,135 ST,BC,IND,3931
2016-10-17,135 ST,BC,IND,6586
2016-10-18,135 ST,BC,IND,6913
2016-10-19,135 ST,BC,IND,7004
2016-10-20,135 ST,BC,IND,6860
2016-10-21,135 ST,BC,IND,6416
2016-10-22,135 ST,BC,IND,3346
2016-10-23,135 ST,BC,IND,2698
2016-10-24,135 ST,BC,IND,6361
2016-10-25,135 ST,BC,IND,6503
2016-10-26,135 ST,BC,IND,7011
2016-10-27,135 ST,BC,IND,6776
2016-10-28,135 ST,BC,IND,6584
2016-07-31,125 ST,ACBD,IND,15989
2016-08-01,125 ST,ACBD,IND,26302
2016-08-02,125 ST,ACBD,IND,27528
2016-08-03,125 ST,ACBD,IND,28127
2016-08-04,125 ST,ACBD,IND,28595
2016-08-05,125 ST,ACBD,IND,28460
2016-08-06,125 ST,ACBD,IND,20335
2016-08-07,125 ST,ACBD,IND,18310
2016-08-08,125 ST,ACBD,IND,25703
2016-08-09,125 ST,ACBD,IND,26928
2016-08-10,125 ST,ACBD,IND,27669
2016-08-11,125 ST,ACBD,IND,27465
2016-08-12,125 ST,ACBD,IND,26425
2016-08-13,125 ST,ACBD,IND,18724
2016-08-14,125 ST,ACBD,IND,16880
2016-08-15,125 ST,ACBD,IND,24822
2016-08-16,125 ST,ACBD,IND,26071
2016-08-17,125 ST,ACBD,IND,26183
2016-08-18,125 ST,ACBD,IND,27458
2016-08-19,125 ST,ACBD,IND,27261
2016-08-20,125 ST,ACBD,IND,21525
2016-08-21,125 ST,ACBD,IND,18462
2016-08-22,125 ST,ACBD,IND,24994
2016-08-23,125 ST,ACBD,IND,26254
2016-08-24,125 ST,ACBD,IND,27042
2016-08-25,125 ST,ACBD,IND,27962
2016-08-26,125 ST,ACBD,IND,27946
2016-08-27,125 ST,ACBD,IND,23171
2016-08-28,125 ST,ACBD,IND,20464
2016-08-29,125 ST,ACBD,IND,25762
2016-08-30,125 ST,ACBD,IND,26638
2016-08-31,125 ST,ACBD,IND,27452
2016-09-01,125 ST,ACBD,IND,27282
2016-09-02,125 ST,ACBD,IND,27357
2016-09-03,125 ST,ACBD,IND,19761
2016-09-04,125 ST,ACBD,IND,17542
2016-09-05,125 ST,ACBD,IND,16169
2016-09-06,125 ST,ACBD,IND,27075
2016-09-07,125 ST,ACBD,IND,29227
2016-09-08,125 ST,ACBD,IND,31232
2016-09-09,125 ST,ACBD,IND,30695
2016-09-10,125 ST,ACBD,IND,22560
2016-09-11,125 ST,ACBD,IND,19362
2016-09-12,125 ST,ACBD,IND,26728
2016-09-13,125 ST,ACBD,IND,30786
2016-09-14,125 ST,ACBD,IND,30765
2016-09-15,125 ST,ACBD,IND,32529
2016-09-16,125 ST,ACBD,IND,32198
2016-09-17,125 ST,ACBD,IND,24879
2016-09-18,125 ST,ACBD,IND,22020
2016-09-19,125 ST,ACBD,IND,28940
2016-09-20,125 ST,ACBD,IND,30983
2016-09-21,125 ST,ACBD,IND,31436
2016-09-22,125 ST,ACBD,IND,31967
2016-09-23,125 ST,ACBD,IND,32205
2016-09-24,125 ST,ACBD,IND,24747
2016-09-25,125 ST,ACBD,IND,21734
2016-09-26,125 ST,ACBD,IND,29697
2016-09-27,125 ST,ACBD,IND,31728
2016-09-28,125 ST,ACBD,IND,31493
2016-09-29,125 ST,ACBD,IND,32026
2016-09-30,125 ST,ACBD,IND,31852
2016-10-01,125 ST,ACBD,IND,23437
2016-10-02,125 ST,ACBD,IND,20269
2016-10-03,125 ST,ACBD,IND,26095
2016-10-04,125 ST,ACBD,IND,27316
2016-10-05,125 ST,ACBD,IND,31396
2016-10-06,125 ST,ACBD,IND,32549
2016-10-07,125 ST,ACBD,IND,32820
2016-10-08,125 ST,ACBD,IND,23762
2016-10-09,125 ST,ACBD,IND,19035
2016-10-10,125 ST,ACBD,IND,22609
2016-10-11,125 ST,ACBD,IND,29839
2016-10-12,125 ST,ACBD,IND,27499
2016-10-13,125 ST,ACBD,IND,32324
2016-10-14,125 ST,ACBD,IND,33098
2016-10-15,125 ST,ACBD,IND,25025
2016-10-16,125 ST,ACBD,IND,21723
2016-10-17,125 ST,ACBD,IND,30086
2016-10-18,125 ST,ACBD,IND,31039
2016-10-19,125 ST,ACBD,IND,31609
2016-10-20,125 ST,ACBD,IND,32407
2016-10-21,125 ST,ACBD,IND,31203
2016-10-22,125 ST,ACBD,IND,21487
2016-10-23,125 ST,ACBD,IND,18990
2016-10-24,125 ST,ACBD,IND,29873
2016-10-25,125 ST,ACBD,IND,30807
2016-10-26,125 ST,ACBD,IND,31951
2016-10-27,125 ST,ACBD,IND,31815
2016-10-28,125 ST,ACBD,IND,32611
2016-07-31,116 ST,BC,IND,3513
2016-08-01,116 ST,BC,IND,6599
2016-08-02,116 ST,BC,IND,6970
2016-08-03,116 ST,BC,IND,7119
2016-08-04,116 ST,BC,IND,7033
2016-08-05,116 ST,BC,IND,7087
2016-08-06,116 ST,BC,IND,3949
2016-08-07,116 ST,BC,IND,3869
2016-08-08,116 ST,BC,IND,6577
2016-08-09,116 ST,BC,IND,6953
2016-08-10,116 ST,BC,IND,7180
2016-08-11,116 ST,BC,IND,6973
2016-08-12,116 ST,BC,IND,6849
2016-08-13,116 ST,BC,IND,3881
2016-08-14,116 ST,BC,IND,3613
2016-08-15,116 ST,BC,IND,6303
2016-08-16,116 ST,BC,IND,6570
2016-08-17,116 ST,BC,IND,6852
2016-08-18,116 ST,BC,IND,7022
2016-08-19,116 ST,BC,IND,6822
2016-08-20,116 ST,BC,IND,4372
2016-08-21,116 ST,BC,IND,4051
2016-08-22,116 ST,BC,IND,5286
2016-08-23,116 ST,BC,IND,7139
2016-08-24,116 ST,BC,IND,6622
2016-08-25,116 ST,BC,IND,6715
2016-08-26,116 ST,BC,IND,6907
2016-08-27,116 ST,BC,IND,4702
2016-08-28,116 ST,BC,IND,4522
2016-08-29,116 ST,BC,IND,6004
2016-08-30,116 ST,BC,IND,6569
2016-08-31,116 ST,BC,IND,6771
2016-09-01,116 ST,BC,IND,6641
2016-09-02,116 ST,BC,IND,6445
2016-09-03,116 ST,BC,IND,3966
2016-09-04,116 ST,BC,IND,3769
2016-09-05,116 ST,BC,IND,3280
2016-09-06,116 ST,BC,IND,6463
2016-09-07,116 ST,BC,IND,7078
2016-09-08,116 ST,BC,IND,7670
2016-09-09,116 ST,BC,IND,7811
2016-09-10,116 ST,BC,IND,4745
2016-09-11,116 ST,BC,IND,4301
2016-09-12,116 ST,BC,IND,6592
2016-09-13,116 ST,BC,IND,7533
2016-09-14,116 ST,BC,IND,7697
2016-09-15,116 ST,BC,IND,7897
2016-09-16,116 ST,BC,IND,8044
2016-09-17,116 ST,BC,IND,4554
2016-09-18,116 ST,BC,IND,3874
2016-09-19,116 ST,BC,IND,7199
2016-09-20,116 ST,BC,IND,7723
2016-09-21,116 ST,BC,IND,7920
2016-09-22,116 ST,BC,IND,8097
2016-09-23,116 ST,BC,IND,8108
2016-09-24,116 ST,BC,IND,6156
2016-09-25,116 ST,BC,IND,5281
2016-09-26,116 ST,BC,IND,7573
2016-09-27,116 ST,BC,IND,8057
2016-09-28,116 ST,BC,IND,7983
2016-09-29,116 ST,BC,IND,7973
2016-09-30,116 ST,BC,IND,8511
2016-10-01,116 ST,BC,IND,5627
2016-10-02,116 ST,BC,IND,5005
2016-10-03,116 ST,BC,IND,6541
2016-10-04,116 ST,BC,IND,6966
2016-10-05,116 ST,BC,IND,7938
2016-10-06,116 ST,BC,IND,7927
2016-10-07,116 ST,BC,IND,8146
2016-10-08,116 ST,BC,IND,5826
2016-10-09,116 ST,BC,IND,5305
2016-10-10,116 ST,BC,IND,5686
2016-10-11,116 ST,BC,IND,7426
2016-10-12,116 ST,BC,IND,6754
2016-10-13,116 ST,BC,IND,7943
2016-10-14,116 ST,BC,IND,8216
2016-10-15,116 ST,BC,IND,6106
2016-10-16,116 ST,BC,IND,5482
2016-10-17,116 ST,BC,IND,7316
2016-10-18,116 ST,BC,IND,7858
2016-10-19,116 ST,BC,IND,8066
2016-10-20,116 ST,BC,IND,8090
2016-10-21,116 ST,BC,IND,8054
2016-10-22,116 ST,BC,IND,4738
2016-10-23,116 ST,BC,IND,4344
2016-10-24,116 ST,BC,IND,7413
2016-10-25,116 ST,BC,IND,8001
2016-10-26,116 ST,BC,IND,7957
2016-10-27,116 ST,BC,IND,8106
2016-10-28,116 ST,BC,IND,8350
2016-07-31,CATHEDRAL PKWY,BC,IND,3421
2016-08-01,CATHEDRAL PKWY,BC,IND,6647
2016-08-02,CATHEDRAL PKWY,BC,IND,7330
2016-08-03,CATHEDRAL PKWY,BC,IND,7630
2016-08-04,CATHEDRAL PKWY,BC,IND,7462
2016-08-05,CATHEDRAL PKWY,BC,IND,7348
2016-08-06,CATHEDRAL PKWY,BC,IND,4285
2016-08-07,CATHEDRAL PKWY,BC,IND,4137
2016-08-08,CATHEDRAL PKWY,BC,IND,6868
2016-08-09,CATHEDRAL PKWY,BC,IND,7083
2016-08-10,CATHEDRAL PKWY,BC,IND,7378
2016-08-11,CATHEDRAL PKWY,BC,IND,7132
2016-08-12,CATHEDRAL PKWY,BC,IND,6953
2016-08-13,CATHEDRAL PKWY,BC,IND,4173
2016-08-14,CATHEDRAL PKWY,BC,IND,3636
2016-08-15,CATHEDRAL PKWY,BC,IND,6638
2016-08-16,CATHEDRAL PKWY,BC,IND,6817
2016-08-17,CATHEDRAL PKWY,BC,IND,7123
2016-08-18,CATHEDRAL PKWY,BC,IND,7090
2016-08-19,CATHEDRAL PKWY,BC,IND,7009
2016-08-20,CATHEDRAL PKWY,BC,IND,5670
2016-08-21,CATHEDRAL PKWY,BC,IND,4964
2016-08-22,CATHEDRAL PKWY,BC,IND,6560
2016-08-23,CATHEDRAL PKWY,BC,IND,7009
2016-08-24,CATHEDRAL PKWY,BC,IND,7122
2016-08-25,CATHEDRAL PKWY,BC,IND,7183
2016-08-26,CATHEDRAL PKWY,BC,IND,6987
2016-08-27,CATHEDRAL PKWY,BC,IND,6429
2016-08-28,CATHEDRAL PKWY,BC,IND,5801
2016-08-29,CATHEDRAL PKWY,BC,IND,6638
2016-08-30,CATHEDRAL PKWY,BC,IND,7179
2016-08-31,CATHEDRAL PKWY,BC,IND,7233
2016-09-01,CATHEDRAL PKWY,BC,IND,7012
2016-09-02,CATHEDRAL PKWY,BC,IND,7137
2016-09-03,CATHEDRAL PKWY,BC,IND,4498
2016-09-04,CATHEDRAL PKWY,BC,IND,4260
2016-09-05,CATHEDRAL PKWY,BC,IND,3890
2016-09-06,CATHEDRAL PKWY,BC,IND,6948
2016-09-07,CATHEDRAL PKWY,BC,IND,7336
2016-09-08,CATHEDRAL PKWY,BC,IND,7761
2016-09-09,CATHEDRAL PKWY,BC,IND,7926
2016-09-10,CATHEDRAL PKWY,BC,IND,6354
2016-09-11,CATHEDRAL PKWY,BC,IND,5922
2016-09-12,CATHEDRAL PKWY,BC,IND,7297
2016-09-13,CATHEDRAL PKWY,BC,IND,7955
2016-09-14,CATHEDRAL PKWY,BC,IND,7964
2016-09-15,CATHEDRAL PKWY,BC,IND,8310
2016-09-16,CATHEDRAL PKWY,BC,IND,8220
2016-09-17,CATHEDRAL PKWY,BC,IND,6287
2016-09-18,CATHEDRAL PKWY,BC,IND,4951
2016-09-19,CATHEDRAL PKWY,BC,IND,7537
2016-09-20,CATHEDRAL PKWY,BC,IND,7969
2016-09-21,CATHEDRAL PKWY,BC,IND,7978
2016-09-22,CATHEDRAL PKWY,BC,IND,8122
2016-09-23,CATHEDRAL PKWY,BC,IND,8357
2016-09-24,CATHEDRAL PKWY,BC,IND,6536
2016-09-25,CATHEDRAL PKWY,BC,IND,5446
2016-09-26,CATHEDRAL PKWY,BC,IND,7716
2016-09-27,CATHEDRAL PKWY,BC,IND,8054
2016-09-28,CATHEDRAL PKWY,BC,IND,8220
2016-09-29,CATHEDRAL PKWY,BC,IND,8108
2016-09-30,CATHEDRAL PKWY,BC,IND,8066
2016-10-01,CATHEDRAL PKWY,BC,IND,6013
2016-10-02,CATHEDRAL PKWY,BC,IND,5185
2016-10-03,CATHEDRAL PKWY,BC,IND,6682
2016-10-04,CATHEDRAL PKWY,BC,IND,7202
2016-10-05,CATHEDRAL PKWY,BC,IND,8116
2016-10-06,CATHEDRAL PKWY,BC,IND,8385
2016-10-07,CATHEDRAL PKWY,BC,IND,8565
2016-10-08,CATHEDRAL PKWY,BC,IND,6302
2016-10-09,CATHEDRAL PKWY,BC,IND,4782
2016-10-10,CATHEDRAL PKWY,BC,IND,6214
2016-10-11,CATHEDRAL PKWY,BC,IND,7819
2016-10-12,CATHEDRAL PKWY,BC,IND,7110
2016-10-13,CATHEDRAL PKWY,BC,IND,8404
2016-10-14,CATHEDRAL PKWY,BC,IND,8362
2016-10-15,CATHEDRAL PKWY,BC,IND,6383
2016-10-16,CATHEDRAL PKWY,BC,IND,5557
2016-10-17,CATHEDRAL PKWY,BC,IND,7675
2016-10-18,CATHEDRAL PKWY,BC,IND,8038
2016-10-19,CATHEDRAL PKWY,BC,IND,8018
2016-10-20,CATHEDRAL PKWY,BC,IND,8252
2016-10-21,CATHEDRAL PKWY,BC,IND,8254
2016-10-22,CATHEDRAL PKWY,BC,IND,5207
2016-10-23,CATHEDRAL PKWY,BC,IND,4679
2016-10-24,CATHEDRAL PKWY,BC,IND,7802
2016-10-25,CATHEDRAL PKWY,BC,IND,8090
2016-10-26,CATHEDRAL PKWY,BC,IND,8119
2016-10-27,CATHEDRAL PKWY,BC,IND,7957
2016-10-28,CATHEDRAL PKWY,BC,IND,8413
2016-07-31,103 ST,BC,IND,1943
2016-08-01,103 ST,BC,IND,4433
2016-08-02,103 ST,BC,IND,4522
2016-08-03,103 ST,BC,IND,4745
2016-08-04,103 ST,BC,IND,4913
2016-08-05,103 ST,BC,IND,4749
2016-08-06,103 ST,BC,IND,2679
2016-08-07,103 ST,BC,IND,2532
2016-08-08,103 ST,BC,IND,4618
2016-08-09,103 ST,BC,IND,4698
2016-08-10,103 ST,BC,IND,4586
2016-08-11,103 ST,BC,IND,4679
2016-08-12,103 ST,BC,IND,4345
2016-08-13,103 ST,BC,IND,2618
2016-08-14,103 ST,BC,IND,2129
2016-08-15,103 ST,BC,IND,4398
2016-08-16,103 ST,BC,IND,4407
2016-08-17,103 ST,BC,IND,4641
2016-08-18,103 ST,BC,IND,4605
2016-08-19,103 ST,BC,IND,4397
2016-08-20,103 ST,BC,IND,3189
2016-08-21,103 ST,BC,IND,2998
2016-08-22,103 ST,BC,IND,4221
2016-08-23,103 ST,BC,IND,4424
2016-08-24,103 ST,BC,IND,4333
2016-08-25,103 ST,BC,IND,4421
2016-08-26,103 ST,BC,IND,4489
2016-08-27,103 ST,BC,IND,3530
2016-08-28,103 ST,BC,IND,3246
2016-08-29,103 ST,BC,IND,4209
2016-08-30,103 ST,BC,IND,4353
2016-08-31,103 ST,BC,IND,4445
2016-09-01,103 ST,BC,IND,4244
2016-09-02,103 ST,BC,IND,4347
2016-09-03,103 ST,BC,IND,2651
2016-09-04,103 ST,BC,IND,2461
2016-09-05,103 ST,BC,IND,2457
2016-09-06,103 ST,BC,IND,4454
2016-09-07,103 ST,BC,IND,4749
2016-09-08,103 ST,BC,IND,4932
2016-09-09,103 ST,BC,IND,4922
2016-09-10,103 ST,BC,IND,3218
2016-09-11,103 ST,BC,IND,3169
2016-09-12,103 ST,BC,IND,4729
2016-09-13,103 ST,BC,IND,4941
2016-09-14,103 ST,BC,IND,4973
2016-09-15,103 ST,BC,IND,5281
2016-09-16,103 ST,BC,IND,4854
2016-09-17,103 ST,BC,IND,2882
2016-09-18,103 ST,BC,IND,2257
2016-09-19,103 ST,BC,IND,4707
2016-09-20,103 ST,BC,IND,5017
2016-09-21,103 ST,BC,IND,5136
2016-09-22,103 ST,BC,IND,4977
2016-09-23,103 ST,BC,IND,5221
2016-09-24,103 ST,BC,IND,3290
2016-09-25,103 ST,BC,IND,2608
2016-09-26,103 ST,BC,IND,4785
2016-09-27,103 ST,BC,IND,5087
2016-09-28,103 ST,BC,IND,5061
2016-09-29,103 ST,BC,IND,5008
2016-09-30,103 ST,BC,IND,4871
2016-10-01,103 ST,BC,IND,2711
2016-10-02,103 ST,BC,IND,2418
2016-10-03,103 ST,BC,IND,4186
2016-10-04,103 ST,BC,IND,4382
2016-10-05,103 ST,BC,IND,5173
2016-10-06,103 ST,BC,IND,5151
2016-10-07,103 ST,BC,IND,5290
2016-10-08,103 ST,BC,IND,2901
2016-10-09,103 ST,BC,IND,2451
2016-10-10,103 ST,BC,IND,3751
2016-10-11,103 ST,BC,IND,4767
2016-10-12,103 ST,BC,IND,4338
2016-10-13,103 ST,BC,IND,5146
2016-10-14,103 ST,BC,IND,5127
2016-10-15,103 ST,BC,IND,3150
2016-10-16,103 ST,BC,IND,2844
2016-10-17,103 ST,BC,IND,4801
2016-10-18,103 ST,BC,IND,5008
2016-10-19,103 ST,BC,IND,5129
2016-10-20,103 ST,BC,IND,5058
2016-10-21,103 ST,BC,IND,5080
2016-10-22,103 ST,BC,IND,2977
2016-10-23,103 ST,BC,IND,2726
2016-10-24,103 ST,BC,IND,4747
2016-10-25,103 ST,BC,IND,4847
2016-10-26,103 ST,BC,IND,5352
2016-10-27,103 ST,BC,IND,4949
2016-10-28,103 ST,BC,IND,5178
2016-07-31,96 ST,BC,IND,3091
2016-08-01,96 ST,BC,IND,9024
2016-08-02,96 ST,BC,IND,9825
2016-08-03,96 ST,BC,IND,10328
2016-08-04,96 ST,BC,IND,10368
2016-08-05,96 ST,BC,IND,8663
2016-08-06,96 ST,BC,IND,4136
2016-08-07,96 ST,BC,IND,3955
2016-08-08,96 ST,BC,IND,9240
2016-08-09,96 ST,BC,IND,9745
2016-08-10,96 ST,BC,IND,9801
2016-08-11,96 ST,BC,IND,9865
2016-08-12,96 ST,BC,IND,8867
2016-08-13,96 ST,BC,IND,3909
2016-08-14,96 ST,BC,IND,3210
2016-08-15,96 ST,BC,IND,8471
2016-08-16,96 ST,BC,IND,9499
2016-08-17,96 ST,BC,IND,9639
2016-08-18,96 ST,BC,IND,9359
2016-08-19,96 ST,BC,IND,8945
2016-08-20,96 ST,BC,IND,4202
2016-08-21,96 ST,BC,IND,3593
2016-08-22,96 ST,BC,IND,8386
2016-08-23,96 ST,BC,IND,9046
2016-08-24,96 ST,BC,IND,9177
2016-08-25,96 ST,BC,IND,9254
2016-08-26,96 ST,BC,IND,8552
2016-08-27,96 ST,BC,IND,4632
